M1329: [3, 3, 4, 5, 2, 3, 2, 2, 3, 4, 5]
M1330: [3, 3, 5, 5, 2, 3, 2, 2, 3, 5, 5]
M1331: [4, 2, 4, 4, 3, 3, 2, 3, 3, 5, 3]
M1332: [4, 2, 4, 5, 3, 3, 2, 3, 4, 5, 3]
M1333: [4, 3, 4, 5, 2, 3, 2, 2, 5, 6, 4]
M1334: [4, 2, 3, 4, 4, 3, 2, 2, 6, 1, 5]
M1335: [4, 4, 4, 3, 3, 3, 2, 2, 4, 4, 5]
M1336: [4, 3, 4, 2, 2, 4, 3, 3, 4, 4, 3]
M1337: [4, 3, 4, 2, 3, 4, 2, 2, 4, 4, 2]
M1338: [4, 3, 4, 3, 3, 3, 2, 2, 4, 4, 2]
M1339: [4, 3, 4, 3, 3, 3, 2, 3, 4, 4, 3]
M1340: [4, 3, 5, 3, 2, 4, 3, 3, 4, 4, 5]
M1341: [5, 3, 5, 2, 3, 4, 2, 2, 5, 5, 6]
M1342: [4, 4, 5, 3, 2, 3, 2, 2, 5, 5, 5]
M1343: [4, 3, 4, 4, 3, 3, 2, 3, 4, 5, 3]
M1344: [4, 4, 5, 4, 2, 3, 2, 2, 5, 6, 5]
M1345: [3, 2, 3, 4, 3, 3, 2, 3, 5, 1, 3]
M1346: [4, 2, 4, 3, 3, 4, 2, 2, 5, 1, 4]
M1347: [3, 3, 3, 3, 3, 4, 2, 2, 5, 1, 3]
M1348: [3, 3, 4, 4, 2, 3, 2, 2, 6, 1, 4]
M1349: [4, 3, 3, 4, 3, 3, 2, 2, 6, 1, 5]
M1350: [4, 4, 5, 5, 2, 3, 2, 2, 6, 6, 5]
M1351: [2, 1, 2, 2, 5, 4, 1, 2, 2, 4, 1]
M1352: [2, 1, 2, 2, 6, 5, 2, 3, 3, 4, 6]
M1353: [2, 1, 2, 2, 6, 5, 3, 3, 4, 6, 6]
M1354: [2, 1, 3, 3, 4, 3, 1, 2, 5, 2, 4]
M1355: [3, 1, 3, 2, 4, 3, 1, 2, 4, 2, 3]
M1356: [3, 1, 3, 2, 5, 4, 1, 3, 5, 1, 6]
M1357: [2, 2, 2, 2, 5, 4, 1, 3, 5, 1, 5]
M1358: [2, 2, 3, 3, 4, 3, 1, 2, 4, 1, 3]
M1359: [3, 2, 2, 3, 5, 3, 1, 2, 4, 1, 4]
M1360: [2, 1, 2, 2, 6, 5, 2, 4, 4, 5, 5]
M1361: [2, 1, 3, 3, 5, 4, 1, 3, 4, 5, 3]
M1362: [3, 1, 3, 2, 6, 5, 1, 4, 5, 5, 7]
M1363: [2, 2, 3, 3, 5, 4, 1, 3, 4, 4, 3]
M1364: [3, 2, 2, 3, 6, 4, 1, 3, 4, 4, 4]
M1365: [2, 1, 2, 2, 6, 5, 3, 4, 4, 6, 5]
M1366: [2, 1, 3, 3, 5, 4, 2, 3, 5, 5, 3]
M1367: [2, 2, 3, 3, 5, 4, 2, 3, 4, 5, 3]
M1368: [2, 1, 2, 3, 6, 4, 2, 3, 3, 2, 4]
M1369: [2, 1, 3, 4, 5, 3, 1, 2, 3, 2, 2]
M1370: [3, 1, 3, 3, 5, 3, 1, 2, 3, 2, 2]
M1371: [3, 1, 3, 3, 5, 3, 1, 2, 3, 3, 3]
M1372: [3, 1, 3, 3, 6, 4, 1, 3, 4, 2, 6]
M1373: [2, 2, 3, 4, 5, 3, 1, 2, 3, 2, 3]
M1374: [3, 2, 2, 4, 6, 3, 1, 2, 3, 3, 5]
M1375: [2, 1, 3, 3, 4, 3, 1, 2, 3, 3, 1]
M1376: [2, 1, 3, 3, 5, 4, 2, 3, 3, 2, 4]
M1377: [2, 1, 3, 4, 5, 4, 2, 2, 4, 2, 5]
M1378: [2, 1, 4, 4, 4, 3, 1, 2, 3, 3, 3]
M1379: [2, 1, 4, 4, 4, 3, 1, 2, 4, 3, 4]
M1380: [3, 1, 4, 3, 4, 3, 1, 2, 3, 2, 2]
M1381: [3, 1, 4, 3, 5, 4, 1, 3, 4, 2, 6]
M1382: [2, 2, 4, 4, 4, 3, 1, 2, 3, 3, 4]
M1383: [3, 2, 3, 4, 5, 3, 1, 2, 3, 2, 4]
M1384: [3, 1, 3, 2, 4, 3, 1, 2, 3, 3, 1]
M1385: [3, 1, 3, 2, 5, 4, 2, 3, 3, 2, 4]
M1386: [3, 1, 3, 3, 5, 4, 2, 2, 4, 2, 5]
M1387: [3, 1, 4, 3, 4, 3, 1, 2, 4, 2, 3]
M1388: [4, 1, 4, 2, 4, 3, 1, 2, 3, 3, 3]
M1389: [4, 1, 4, 2, 5, 4, 1, 3, 4, 3, 7]
M1390: [3, 2, 3, 2, 5, 4, 1, 3, 4, 2, 5]
M1391: [4, 2, 3, 3, 5, 3, 1, 2, 3, 2, 4]
M1392: [3, 1, 3, 3, 5, 3, 2, 2, 4, 3, 3]
M1393: [2, 2, 3, 4, 5, 3, 2, 2, 4, 2, 3]
M1394: [3, 2, 2, 4, 6, 3, 2, 2, 4, 3, 5]
M1395: [2, 1, 3, 4, 5, 3, 3, 3, 5, 2, 5]
M1396: [2, 2, 4, 4, 4, 3, 2, 2, 4, 3, 4]
M1397: [3, 2, 3, 4, 5, 3, 2, 2, 4, 2, 4]
M1398: [3, 1, 3, 2, 4, 3, 2, 2, 4, 3, 1]
M1399: [3, 1, 3, 3, 5, 3, 3, 3, 5, 2, 5]
M1400: [4, 1, 4, 2, 4, 3, 2, 2, 4, 3, 3]
M1401: [4, 2, 3, 3, 5, 3, 2, 2, 4, 2, 4]
M1402: [2, 1, 2, 4, 5, 2, 2, 2, 4, 1, 5]
M1403: [3, 1, 3, 3, 5, 3, 1, 2, 3, 1, 5]
M1404: [2, 1, 2, 5, 6, 2, 2, 2, 4, 4, 6]
M1405: [3, 1, 3, 4, 6, 3, 1, 2, 3, 3, 5]
M1406: [3, 1, 3, 4, 5, 3, 2, 1, 4, 5, 3]
M1407: [2, 2, 3, 5, 5, 3, 2, 1, 3, 5, 3]
M1408: [2, 1, 3, 5, 5, 2, 2, 2, 3, 2, 5]
M1409: [3, 1, 4, 4, 5, 3, 1, 2, 2, 2, 5]
M1410: [3, 1, 3, 4, 5, 2, 2, 2, 3, 2, 5]
M1411: [3, 1, 3, 4, 5, 3, 2, 1, 2, 2, 4]
M1412: [4, 1, 4, 3, 5, 3, 1, 2, 2, 3, 6]
M1413: [3, 1, 4, 4, 4, 4, 3, 1, 5, 2, 5]
M1414: [2, 2, 4, 5, 4, 3, 2, 1, 4, 3, 4]
M1415: [3, 1, 3, 4, 5, 3, 3, 2, 5, 2, 5]
M1416: [3, 1, 4, 4, 5, 4, 2, 1, 4, 2, 4]
M1417: [4, 1, 4, 3, 4, 4, 3, 1, 5, 3, 6]
M1418: [2, 1, 3, 4, 4, 2, 2, 2, 3, 1, 4]
M1419: [3, 1, 4, 3, 4, 3, 1, 2, 3, 1, 5]
M1420: [2, 1, 4, 5, 4, 2, 2, 2, 3, 3, 4]
M1421: [3, 1, 5, 4, 4, 3, 1, 2, 3, 3, 5]
M1422: [3, 1, 4, 4, 4, 2, 2, 2, 2, 2, 4]
M1423: [4, 1, 5, 3, 4, 3, 1, 2, 2, 3, 6]
M1424: [4, 1, 5, 3, 4, 4, 2, 1, 4, 3, 5]
M1425: [3, 1, 3, 3, 4, 2, 2, 2, 3, 1, 4]
M1426: [3, 1, 4, 3, 4, 3, 2, 2, 3, 1, 6]
M1427: [4, 1, 4, 2, 4, 3, 1, 2, 4, 1, 6]
M1428: [4, 1, 4, 3, 4, 2, 2, 2, 3, 3, 4]
M1429: [4, 1, 5, 3, 4, 3, 2, 2, 3, 3, 6]
M1430: [5, 1, 5, 2, 4, 3, 1, 2, 4, 4, 7]
M1431: [4, 2, 4, 2, 4, 3, 1, 2, 3, 3, 4]
M1432: [3, 1, 3, 3, 4, 4, 1, 5, 2, 4, 4]
M1433: [4, 1, 3, 3, 4, 4, 1, 4, 1, 5, 4]
M1434: [3, 2, 2, 3, 4, 4, 1, 4, 1, 4, 2]
M1435: [3, 1, 3, 3, 4, 4, 1, 4, 1, 3, 3]
M1436: [3, 1, 3, 4, 4, 3, 1, 3, 1, 3, 2]
M1437: [3, 1, 4, 4, 3, 3, 1, 4, 2, 4, 5]
M1438: [3, 2, 3, 4, 3, 3, 1, 3, 1, 4, 3]
M1439: [4, 2, 3, 4, 4, 3, 1, 3, 1, 4, 5]
M1440: [3, 3, 2, 4, 4, 3, 1, 3, 1, 3, 5]
M1441: [2, 1, 3, 3, 5, 6, 2, 2, 3, 3, 4]
M1442: [3, 1, 3, 2, 5, 5, 2, 2, 3, 3, 3]
M1443: [2, 2, 3, 3, 5, 5, 1, 2, 3, 3, 3]
M1444: [3, 2, 2, 3, 6, 5, 1, 2, 3, 3, 4]
M1445: [3, 1, 3, 3, 5, 5, 1, 4, 5, 5, 3]
M1446: [4, 1, 3, 3, 5, 5, 1, 4, 4, 6, 4]
M1447: [3, 1, 3, 3, 5, 5, 1, 4, 4, 3, 4]
M1448: [3, 1, 3, 4, 5, 4, 1, 3, 3, 3, 2]
M1449: [3, 1, 4, 4, 4, 4, 1, 3, 4, 4, 4]
M1450: [3, 1, 4, 4, 4, 5, 2, 3, 3, 4, 5]
M1451: [3, 2, 3, 4, 4, 4, 1, 3, 3, 4, 3]
M1452: [4, 2, 3, 4, 5, 4, 1, 3, 3, 4, 5]
M1453: [3, 3, 2, 4, 5, 4, 1, 3, 3, 3, 5]
M1454: [2, 1, 3, 3, 5, 5, 3, 5, 5, 5, 3]
M1455: [2, 2, 3, 3, 5, 5, 3, 4, 5, 5, 3]
M1456: [3, 2, 2, 3, 6, 5, 3, 4, 5, 5, 4]
M1457: [3, 2, 3, 5, 5, 3, 1, 2, 1, 5, 4]
M1458: [4, 2, 3, 4, 5, 4, 1, 3, 1, 4, 5]
M1459: [3, 2, 3, 4, 3, 3, 1, 2, 2, 6, 1]
M1460: [3, 1, 3, 4, 4, 3, 1, 2, 3, 3, 1]
M1461: [3, 1, 3, 5, 5, 3, 1, 2, 3, 3, 3]
M1462: [3, 1, 4, 5, 4, 4, 2, 2, 2, 4, 5]
M1463: [3, 2, 3, 5, 4, 3, 1, 2, 2, 4, 3]
M1464: [4, 2, 3, 5, 5, 3, 1, 2, 3, 4, 6]
M1465: [4, 1, 4, 4, 4, 4, 1, 3, 3, 5, 5]
M1466: [3, 1, 5, 5, 3, 3, 1, 3, 4, 5, 5]
M1467: [3, 1, 5, 5, 3, 4, 2, 2, 4, 5, 6]
M1468: [3, 2, 4, 5, 3, 3, 1, 2, 4, 5, 4]
M1469: [3, 3, 5, 5, 3, 3, 1, 2, 3, 5, 5]
M1470: [4, 4, 4, 3, 4, 3, 1, 2, 4, 4, 5]
M1471: [4, 3, 4, 2, 3, 3, 1, 3, 4, 4, 1]
M1472: [4, 3, 4, 2, 4, 4, 1, 3, 4, 4, 3]
M1473: [4, 3, 4, 3, 4, 3, 1, 2, 4, 4, 2]
M1474: [4, 3, 5, 3, 3, 3, 1, 3, 4, 4, 3]
M1475: [4, 3, 5, 3, 3, 4, 2, 2, 4, 4, 4]
M1476: [4, 4, 5, 3, 3, 3, 1, 2, 5, 5, 5]
M1477: [4, 4, 5, 4, 3, 3, 1, 2, 5, 6, 5]
M1478: [3, 3, 4, 4, 3, 3, 1, 2, 6, 1, 4]
M1479: [4, 3, 3, 4, 4, 3, 1, 2, 6, 1, 5]
M1480: [4, 4, 5, 5, 3, 3, 1, 2, 6, 6, 5]
M1481: [2, 2, 3, 4, 5, 4, 3, 4, 4, 2, 3]
M1482: [3, 2, 2, 4, 6, 4, 3, 4, 4, 3, 5]
M1483: [2, 1, 3, 3, 4, 4, 3, 4, 4, 3, 1]
M1484: [2, 1, 3, 4, 5, 4, 4, 5, 5, 2, 5]
M1485: [2, 2, 4, 4, 4, 4, 3, 4, 4, 3, 4]
M1486: [3, 2, 3, 4, 5, 4, 3, 4, 4, 2, 4]
M1487: [2, 2, 4, 5, 4, 4, 3, 4, 5, 3, 4]
M1488: [2, 1, 3, 6, 4, 2, 3, 4, 4, 2, 5]
M1489: [2, 1, 3, 5, 3, 2, 3, 3, 3, 1, 4]
M1490: [2, 2, 4, 5, 2, 2, 2, 2, 4, 1, 4]
M1491: [2, 1, 4, 6, 3, 2, 3, 3, 3, 3, 4]
M1492: [2, 2, 5, 6, 2, 2, 2, 2, 4, 4, 5]
M1493: [2, 1, 2, 5, 5, 2, 2, 4, 1, 3, 5]
M1494: [2, 2, 3, 5, 4, 2, 1, 3, 1, 2, 3]
M1495: [3, 2, 2, 5, 5, 2, 1, 4, 1, 3, 6]
M1496: [2, 2, 3, 5, 4, 3, 1, 4, 1, 4, 3]
M1497: [3, 2, 2, 5, 5, 3, 1, 5, 1, 5, 6]
M1498: [3, 1, 3, 4, 3, 2, 1, 3, 2, 3, 1]
M1499: [3, 1, 3, 4, 3, 2, 1, 4, 2, 3, 2]
M1500: [3, 1, 3, 5, 4, 2, 2, 4, 1, 3, 4]
M1501: [3, 1, 3, 5, 6, 3, 1, 2, 3, 3, 4]
M1502: [3, 2, 2, 5, 5, 3, 2, 2, 3, 3, 4]
M1503: [2, 2, 3, 6, 5, 3, 1, 4, 4, 5, 3]
M1504: [3, 2, 2, 6, 6, 3, 1, 5, 5, 6, 7]
M1505: [3, 1, 3, 6, 5, 2, 2, 4, 4, 3, 5]
M1506: [2, 2, 4, 6, 4, 3, 1, 3, 4, 3, 4]
M1507: [3, 2, 3, 6, 5, 3, 1, 4, 5, 2, 6]
M1508: [2, 1, 2, 5, 5, 3, 3, 4, 7, 1, 5]
M1509: [3, 2, 3, 5, 4, 2, 2, 3, 5, 1, 4]
M1510: [3, 3, 4, 5, 3, 2, 1, 2, 6, 1, 4]
M1511: [2, 1, 2, 2, 7, 3, 4, 4, 5, 5, 5]
M1512: [2, 1, 2, 2, 7, 4, 4, 4, 5, 6, 5]
M1513: [2, 1, 2, 3, 7, 3, 3, 3, 4, 2, 4]
M1514: [3, 1, 3, 3, 6, 2, 2, 3, 3, 3, 3]
M1515: [2, 2, 3, 4, 6, 2, 2, 3, 3, 2, 3]
M1516: [3, 2, 2, 4, 7, 2, 2, 3, 3, 3, 5]
M1517: [2, 1, 3, 3, 6, 3, 3, 3, 4, 2, 4]
M1518: [2, 2, 4, 4, 5, 2, 2, 3, 3, 3, 4]
M1519: [3, 2, 3, 3, 5, 2, 2, 3, 3, 3, 3]
M1520: [3, 2, 3, 4, 6, 2, 2, 3, 3, 2, 4]
M1521: [3, 1, 3, 2, 6, 3, 3, 3, 4, 2, 4]
M1522: [4, 2, 3, 3, 6, 2, 2, 3, 3, 2, 4]
M1523: [3, 2, 2, 2, 6, 3, 3, 3, 4, 2, 4]
M1524: [4, 3, 2, 2, 5, 2, 2, 3, 3, 3, 3]
M1525: [4, 3, 2, 3, 6, 2, 2, 3, 3, 3, 5]
M1526: [2, 1, 3, 3, 6, 3, 4, 4, 5, 6, 3]
M1527: [2, 2, 3, 3, 6, 3, 4, 4, 5, 5, 3]
M1528: [3, 1, 3, 3, 6, 2, 3, 3, 4, 3, 3]
M1529: [2, 2, 3, 4, 6, 2, 3, 3, 4, 2, 3]
M1530: [3, 2, 2, 4, 7, 2, 3, 3, 4, 3, 5]
M1531: [2, 1, 4, 4, 5, 2, 3, 3, 5, 3, 4]
M1532: [2, 2, 4, 4, 5, 2, 3, 3, 4, 3, 4]
M1533: [3, 2, 3, 3, 5, 2, 3, 3, 4, 2, 2]
M1534: [3, 2, 3, 3, 5, 2, 3, 3, 4, 3, 3]
M1535: [3, 2, 3, 3, 5, 2, 3, 3, 5, 2, 3]
M1536: [3, 2, 3, 4, 6, 2, 3, 3, 4, 2, 4]
M1537: [3, 1, 3, 2, 5, 2, 3, 3, 4, 3, 1]
M1538: [3, 1, 4, 3, 5, 2, 3, 3, 5, 2, 3]
M1539: [4, 1, 4, 2, 5, 2, 3, 3, 4, 3, 3]
M1540: [4, 2, 3, 2, 5, 2, 3, 3, 4, 2, 2]
M1541: [4, 2, 3, 3, 6, 2, 3, 3, 4, 2, 4]
M1542: [3, 2, 3, 3, 5, 2, 3, 3, 5, 2, 3]
M1543: [4, 3, 2, 2, 5, 2, 3, 3, 4, 3, 3]
M1544: [4, 3, 2, 2, 5, 2, 3, 3, 5, 3, 4]
M1545: [4, 3, 2, 3, 6, 2, 3, 3, 4, 3, 5]
M1546: [2, 1, 2, 3, 5, 1, 2, 2, 3, 2, 1]
M1547: [2, 1, 3, 4, 5, 1, 2, 2, 3, 1, 2]
M1548: [3, 1, 3, 3, 5, 1, 2, 2, 3, 1, 2]
M1549: [3, 1, 3, 3, 5, 1, 2, 2, 4, 2, 4]
M1550: [2, 2, 3, 4, 5, 1, 2, 2, 3, 1, 3]
M1551: [3, 2, 2, 3, 5, 1, 2, 2, 3, 1, 2]
M1552: [3, 2, 2, 4, 6, 1, 2, 2, 4, 1, 5]
M1553: [3, 1, 3, 4, 6, 1, 2, 2, 3, 3, 2]
M1554: [3, 1, 3, 4, 6, 1, 2, 2, 3, 4, 3]
M1555: [2, 2, 3, 5, 6, 1, 2, 2, 3, 3, 3]
M1556: [3, 2, 2, 4, 6, 1, 2, 2, 3, 3, 2]
M1557: [3, 2, 2, 5, 7, 1, 2, 2, 4, 4, 6]
M1558: [2, 1, 3, 4, 5, 1, 2, 2, 2, 3, 1]
M1559: [2, 1, 4, 5, 5, 1, 2, 2, 2, 3, 3]
M1560: [3, 1, 4, 4, 5, 1, 2, 2, 2, 2, 2]
M1561: [2, 2, 4, 5, 5, 1, 2, 2, 2, 3, 4]
M1562: [3, 2, 3, 4, 5, 1, 2, 2, 2, 2, 2]
M1563: [3, 2, 3, 4, 5, 1, 2, 2, 2, 3, 3]
M1564: [3, 2, 3, 5, 6, 1, 2, 2, 3, 2, 5]
M1565: [3, 1, 3, 3, 5, 1, 2, 2, 2, 3, 1]
M1566: [4, 1, 4, 3, 5, 1, 2, 2, 2, 3, 3]
M1567: [4, 1, 4, 3, 5, 1, 2, 2, 3, 3, 4]
M1568: [4, 2, 3, 3, 5, 1, 2, 2, 2, 2, 2]
M1569: [4, 2, 3, 4, 6, 1, 2, 2, 3, 2, 5]
M1570: [3, 2, 3, 4, 6, 2, 2, 3, 2, 2, 5]
M1571: [4, 2, 3, 3, 5, 1, 2, 2, 3, 2, 3]
M1572: [4, 2, 3, 3, 6, 2, 3, 3, 2, 2, 6]
M1573: [4, 3, 2, 3, 5, 1, 2, 2, 2, 3, 3]
M1574: [4, 3, 2, 4, 6, 1, 2, 2, 3, 3, 6]
M1575: [2, 1, 3, 3, 4, 1, 2, 2, 3, 2, 1]
M1576: [2, 1, 3, 3, 4, 1, 2, 2, 4, 2, 2]
M1577: [2, 1, 4, 4, 4, 1, 2, 2, 4, 1, 3]
M1578: [3, 1, 4, 3, 4, 1, 2, 2, 3, 1, 2]
M1579: [2, 2, 4, 4, 4, 1, 2, 2, 4, 1, 4]
M1580: [3, 2, 3, 3, 4, 1, 2, 2, 3, 1, 2]
M1581: [2, 1, 5, 5, 4, 1, 2, 2, 4, 4, 4]
M1582: [3, 1, 5, 4, 4, 1, 2, 2, 3, 3, 2]
M1583: [3, 1, 5, 4, 5, 2, 3, 3, 3, 3, 6]
M1584: [2, 2, 5, 5, 4, 1, 2, 2, 4, 4, 5]
M1585: [3, 2, 4, 4, 4, 1, 2, 2, 3, 3, 2]
M1586: [3, 2, 4, 4, 4, 1, 2, 2, 3, 4, 3]
M1587: [3, 2, 4, 5, 5, 1, 2, 2, 3, 3, 4]
M1588: [3, 1, 4, 3, 4, 1, 2, 2, 2, 3, 1]
M1589: [4, 1, 5, 3, 4, 1, 2, 2, 2, 3, 3]
M1590: [4, 2, 4, 3, 4, 1, 2, 2, 2, 2, 2]
M1591: [4, 2, 4, 4, 5, 1, 2, 2, 2, 2, 4]
M1592: [3, 2, 4, 4, 5, 2, 2, 3, 3, 2, 6]
M1593: [4, 2, 4, 3, 5, 2, 3, 3, 2, 2, 6]
M1594: [4, 3, 3, 3, 4, 1, 2, 2, 2, 3, 3]
M1595: [4, 3, 3, 3, 4, 1, 2, 2, 3, 3, 4]
M1596: [4, 1, 5, 3, 5, 1, 3, 4, 5, 3, 4]
M1597: [4, 2, 4, 3, 5, 1, 3, 4, 5, 2, 3]
M1598: [3, 1, 3, 2, 4, 1, 2, 2, 4, 2, 2]
M1599: [3, 1, 4, 3, 5, 2, 2, 3, 3, 1, 5]
M1600: [4, 1, 4, 2, 4, 1, 2, 2, 4, 1, 3]
M1601: [4, 1, 4, 2, 5, 2, 3, 3, 4, 1, 7]
M1602: [4, 1, 5, 3, 5, 2, 2, 3, 3, 3, 5]
M1603: [5, 1, 5, 2, 4, 1, 2, 2, 4, 4, 4]
M1604: [4, 2, 4, 2, 5, 2, 3, 3, 3, 3, 5]
M1605: [5, 2, 4, 2, 4, 1, 2, 2, 3, 3, 2]
M1606: [5, 2, 4, 3, 5, 1, 2, 2, 3, 3, 4]
M1607: [4, 2, 4, 3, 5, 2, 2, 3, 2, 2, 5]
M1608: [5, 2, 4, 2, 5, 2, 3, 3, 3, 2, 7]
M1609: [5, 3, 3, 2, 4, 1, 2, 2, 2, 3, 3]
M1610: [5, 3, 3, 3, 5, 1, 2, 2, 2, 3, 5]
M1611: [5, 2, 4, 2, 4, 1, 3, 3, 4, 2, 4]
M1612: [4, 3, 3, 3, 5, 2, 2, 3, 3, 3, 5]
M1613: [5, 3, 3, 2, 5, 2, 3, 3, 3, 3, 6]
M1614: [5, 4, 2, 2, 4, 1, 2, 2, 4, 4, 4]
M1615: [5, 4, 2, 3, 5, 1, 2, 2, 4, 4, 6]
M1616: [3, 1, 3, 4, 5, 1, 2, 5, 2, 4, 4]
M1617: [2, 2, 3, 5, 5, 1, 2, 4, 1, 4, 3]
M1618: [3, 2, 2, 5, 6, 1, 2, 5, 1, 5, 6]
M1619: [3, 1, 3, 5, 6, 1, 2, 4, 5, 5, 3]
M1620: [2, 2, 3, 6, 6, 1, 2, 4, 4, 5, 3]
M1621: [3, 1, 3, 5, 6, 2, 2, 3, 4, 2, 5]
M1622: [3, 2, 2, 5, 6, 1, 2, 2, 4, 2, 3]
M1623: [3, 2, 2, 5, 6, 2, 2, 3, 4, 2, 5]
M1624: [2, 2, 4, 6, 5, 1, 2, 3, 4, 3, 4]
M1625: [3, 2, 3, 5, 5, 1, 2, 3, 4, 3, 3]
M1626: [3, 2, 3, 6, 6, 1, 2, 4, 5, 2, 6]
M1627: [4, 1, 4, 4, 5, 1, 2, 4, 4, 3, 4]
M1628: [4, 2, 3, 5, 6, 1, 2, 4, 5, 2, 6]
M1629: [4, 2, 3, 4, 5, 1, 2, 4, 4, 2, 3]
M1630: [4, 3, 2, 5, 6, 1, 2, 4, 5, 3, 7]
M1631: [3, 2, 3, 5, 5, 2, 2, 4, 4, 3, 3]
M1632: [2, 1, 4, 5, 5, 1, 3, 3, 4, 1, 5]
M1633: [2, 2, 4, 5, 4, 1, 2, 3, 4, 1, 4]
M1634: [3, 2, 3, 4, 4, 1, 2, 3, 3, 1, 2]
M1635: [2, 1, 5, 6, 5, 1, 3, 3, 4, 4, 6]
M1636: [2, 2, 5, 6, 4, 1, 2, 3, 4, 4, 5]
M1637: [3, 2, 4, 5, 4, 1, 2, 3, 3, 4, 3]
M1638: [3, 2, 4, 6, 5, 1, 2, 4, 3, 3, 5]
M1639: [3, 1, 4, 4, 4, 1, 2, 3, 2, 3, 1]
M1640: [3, 1, 5, 5, 5, 1, 3, 3, 3, 2, 5]
M1641: [4, 1, 5, 4, 4, 1, 2, 3, 2, 3, 3]
M1642: [4, 2, 4, 4, 4, 1, 2, 3, 2, 2, 2]
M1643: [4, 2, 4, 5, 5, 1, 2, 4, 2, 2, 5]
M1644: [3, 2, 4, 5, 5, 1, 3, 3, 3, 2, 5]
M1645: [4, 3, 3, 4, 4, 1, 2, 3, 2, 3, 3]
M1646: [4, 3, 3, 4, 4, 1, 2, 3, 3, 3, 4]
M1647: [3, 1, 3, 3, 4, 1, 2, 3, 4, 2, 2]
M1648: [3, 1, 4, 4, 5, 1, 3, 3, 3, 1, 4]
M1649: [3, 1, 4, 4, 5, 2, 3, 4, 3, 1, 6]
M1650: [4, 1, 4, 3, 4, 1, 2, 3, 4, 1, 3]
M1651: [4, 1, 4, 3, 4, 1, 3, 4, 4, 1, 5]
M1652: [4, 1, 5, 4, 5, 1, 3, 3, 3, 3, 4]
M1653: [5, 1, 5, 3, 4, 1, 2, 3, 4, 4, 4]
M1654: [5, 1, 5, 3, 4, 1, 3, 4, 4, 4, 6]
M1655: [5, 2, 4, 3, 4, 1, 2, 3, 3, 3, 2]
M1656: [5, 2, 4, 4, 5, 1, 2, 4, 3, 3, 5]
M1657: [4, 2, 4, 4, 5, 1, 3, 3, 2, 2, 4]
M1658: [4, 2, 4, 4, 5, 2, 3, 4, 2, 2, 6]
M1659: [5, 2, 4, 3, 4, 1, 3, 4, 3, 2, 5]
M1660: [5, 3, 3, 3, 4, 1, 2, 3, 2, 3, 3]
M1661: [5, 3, 3, 4, 5, 1, 2, 4, 2, 3, 6]
M1662: [4, 3, 3, 4, 5, 1, 3, 3, 3, 3, 4]
M1663: [4, 3, 3, 4, 5, 2, 3, 4, 3, 3, 6]
M1664: [5, 3, 3, 3, 4, 1, 3, 4, 3, 3, 4]
M1665: [5, 3, 3, 3, 5, 2, 3, 3, 3, 3, 5]
M1666: [5, 4, 2, 3, 4, 1, 2, 3, 4, 4, 4]
M1667: [5, 4, 2, 4, 5, 1, 2, 4, 4, 4, 7]
M1668: [4, 3, 4, 4, 4, 1, 2, 4, 5, 3, 4]
M1669: [4, 3, 4, 4, 5, 2, 3, 5, 3, 3, 6]
M1670: [3, 1, 4, 2, 5, 4, 4, 4, 4, 2, 3]
M1671: [3, 1, 4, 2, 6, 5, 5, 5, 5, 2, 8]
M1672: [2, 2, 4, 3, 5, 4, 4, 4, 4, 2, 4]
M1673: [3, 2, 4, 2, 5, 4, 4, 4, 4, 2, 4]
M1674: [3, 2, 4, 3, 6, 4, 4, 4, 4, 2, 6]
M1675: [4, 1, 3, 3, 6, 5, 5, 5, 5, 7, 4]
M1676: [3, 1, 3, 3, 6, 5, 5, 5, 5, 3, 5]
M1677: [3, 1, 3, 4, 6, 4, 4, 4, 4, 3, 2]
M1678: [3, 1, 4, 4, 5, 4, 4, 4, 5, 4, 4]
M1679: [3, 2, 3, 4, 5, 4, 4, 4, 4, 4, 3]
M1680: [4, 2, 3, 4, 6, 4, 4, 4, 4, 4, 5]
M1681: [3, 3, 2, 4, 6, 4, 4, 4, 4, 3, 5]
M1682: [3, 2, 3, 5, 6, 3, 3, 3, 1, 5, 4]
M1683: [4, 2, 3, 4, 6, 4, 4, 4, 1, 4, 6]
M1684: [3, 2, 3, 4, 4, 3, 3, 3, 2, 6, 1]
M1685: [3, 1, 4, 3, 5, 3, 3, 3, 2, 2, 3]
M1686: [3, 1, 4, 3, 5, 3, 3, 3, 3, 2, 4]
M1687: [3, 1, 4, 3, 6, 4, 4, 4, 2, 2, 7]
M1688: [2, 2, 4, 4, 5, 3, 3, 3, 2, 2, 4]
M1689: [3, 1, 3, 4, 5, 3, 3, 3, 3, 3, 1]
M1690: [3, 1, 3, 5, 6, 3, 3, 3, 3, 3, 3]
M1691: [3, 2, 3, 5, 5, 3, 3, 3, 2, 4, 3]
M1692: [3, 1, 5, 3, 4, 3, 3, 3, 2, 2, 3]
M1693: [3, 1, 5, 3, 5, 4, 4, 4, 2, 2, 7]
M1694: [2, 2, 5, 4, 4, 3, 3, 3, 2, 3, 5]
M1695: [3, 1, 5, 3, 4, 3, 3, 4, 2, 3, 3]
M1696: [4, 1, 5, 2, 5, 4, 4, 4, 3, 4, 8]
